unnamed:_0,area,item,year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,cluster
8252,Egypt,"Rice, paddy",2002,93889,51.0,5147.0,22.41,3
8253,Egypt,Sorghum,2002,57756,51.0,5147.0,21.46,3
8254,Egypt,Sorghum,2002,57756,51.0,5147.0,22.41,3
8255,Egypt,Soybeans,2002,29904,51.0,5147.0,21.46,3
8256,Egypt,Soybeans,2002,29904,51.0,5147.0,22.41,3
8257,Egypt,Sweet potatoes,2002,276970,51.0,5147.0,21.46,3
8258,Egypt,Sweet potatoes,2002,276970,51.0,5147.0,22.41,3
8259,Egypt,Wheat,2002,64345,51.0,5147.0,21.46,3
8260,Egypt,Wheat,2002,64345,51.0,5147.0,22.41,3
8261,Egypt,Maize,2004,79087,51.0,5363.0,21.06,3
8262,Egypt,Maize,2004,79087,51.0,5363.0,22.08,3
8263,Egypt,Potatoes,2004,244443,51.0,5363.0,21.06,3
8264,Egypt,Potatoes,2004,244443,51.0,5363.0,22.08,3
8265,Egypt,"Rice, paddy",2004,98384,51.0,5363.0,21.06,3
8266,Egypt,"Rice, paddy",2004,98384,51.0,5363.0,22.08,3
8267,Egypt,Sorghum,2004,56674,51.0,5363.0,21.06,3
8268,Egypt,Sorghum,2004,56674,51.0,5363.0,22.08,3
8269,Egypt,Soybeans,2004,30266,51.0,5363.0,21.06,3
8270,Egypt,Soybeans,2004,30266,51.0,5363.0,22.08,3
8271,Egypt,Sweet potatoes,2004,281242,51.0,5363.0,21.06,3
8272,Egypt,Sweet potatoes,2004,281242,51.0,5363.0,22.08,3
8273,Egypt,Wheat,2004,65567,51.0,5363.0,21.06,3
8274,Egypt,Wheat,2004,65567,51.0,5363.0,22.08,3
8275,Egypt,Maize,2005,81607,51.0,5471.0,21.08,3
8276,Egypt,Maize,2005,81607,51.0,5471.0,22.01,3
8277,Egypt,Potatoes,2005,250826,51.0,5471.0,21.08,3
8278,Egypt,Potatoes,2005,250826,51.0,5471.0,22.01,3
8279,Egypt,"Rice, paddy",2005,99874,51.0,5471.0,21.08,3
8280,Egypt,"Rice, paddy",2005,99874,51.0,5471.0,22.01,3
8281,Egypt,Sorghum,2005,56118,51.0,5471.0,21.08,3
8282,Egypt,Sorghum,2005,56118,51.0,5471.0,22.01,3
8283,Egypt,Soybeans,2005,34000,51.0,5471.0,21.08,3
8284,Egypt,Soybeans,2005,34000,51.0,5471.0,22.01,3
8285,Egypt,Sweet potatoes,2005,175000,51.0,5471.0,21.08,3
8286,Egypt,Sweet potatoes,2005,175000,51.0,5471.0,22.01,3
8287,Egypt,Wheat,2005,64929,51.0,5471.0,21.08,3
8288,Egypt,Wheat,2005,64929,51.0,5471.0,22.01,3
8289,Egypt,Maize,2006,83705,51.0,9781.0,21.15,3
8290,Egypt,Maize,2006,83705,51.0,9781.0,22.05,3
8291,Egypt,Potatoes,2006,250085,51.0,9781.0,21.15,3
8292,Egypt,Potatoes,2006,250085,51.0,9781.0,22.05,3
8293,Egypt,"Rice, paddy",2006,100750,51.0,9781.0,21.15,3
8294,Egypt,"Rice, paddy",2006,100750,51.0,9781.0,22.05,3
8295,Egypt,Sorghum,2006,56859,51.0,9781.0,21.15,3
8296,Egypt,Sorghum,2006,56859,51.0,9781.0,22.05,3
8297,Egypt,Soybeans,2006,30817,51.0,9781.0,21.15,3
8298,Egypt,Soybeans,2006,30817,51.0,9781.0,22.05,3
8299,Egypt,Sweet potatoes,2006,119702,51.0,9781.0,21.15,3
8300,Egypt,Sweet potatoes,2006,119702,51.0,9781.0,22.05,3
8301,Egypt,Wheat,2006,64303,51.0,9781.0,21.15,3
8302,Egypt,Wheat,2006,64303,51.0,9781.0,22.05,3
8303,Egypt,Maize,2007,80463,51.0,9105.0,21.51,3
8304,Egypt,Maize,2007,80463,51.0,9105.0,22.36,3
8305,Egypt,Potatoes,2007,255717,51.0,9105.0,21.51,3
8306,Egypt,Potatoes,2007,255717,51.0,9105.0,22.36,3
8307,Egypt,"Rice, paddy",2007,97675,51.0,9105.0,21.51,3
8308,Egypt,"Rice, paddy",2007,97675,51.0,9105.0,22.36,3
8309,Egypt,Sorghum,2007,56763,51.0,9105.0,21.51,3
8310,Egypt,Sorghum,2007,56763,51.0,9105.0,22.36,3
8311,Egypt,Soybeans,2007,32880,51.0,9105.0,21.51,3
8312,Egypt,Soybeans,2007,32880,51.0,9105.0,22.36,3
8313,Egypt,Sweet potatoes,2007,298171,51.0,9105.0,21.51,3
8314,Egypt,Sweet potatoes,2007,298171,51.0,9105.0,22.36,3
8315,Egypt,Wheat,2007,64673,51.0,9105.0,21.51,3
8316,Egypt,Wheat,2007,64673,51.0,9105.0,22.36,3
8317,Egypt,Maize,2008,79053,51.0,9527.0,21.74,3
8318,Egypt,Maize,2008,79053,51.0,9527.0,22.64,3
8319,Egypt,Potatoes,2008,259390,51.0,9527.0,21.74,3
8320,Egypt,Potatoes,2008,259390,51.0,9527.0,22.64,3
8321,Egypt,"Rice, paddy",2008,97349,51.0,9527.0,21.74,3
8322,Egypt,"Rice, paddy",2008,97349,51.0,9527.0,22.64,3
8323,Egypt,Sorghum,2008,56258,51.0,9527.0,21.74,3
8324,Egypt,Sorghum,2008,56258,51.0,9527.0,22.64,3
8325,Egypt,Soybeans,2008,33601,51.0,9527.0,21.74,3
8326,Egypt,Soybeans,2008,33601,51.0,9527.0,22.64,3
8327,Egypt,Sweet potatoes,2008,276425,51.0,9527.0,21.74,3
8328,Egypt,Sweet potatoes,2008,276425,51.0,9527.0,22.64,3
8329,Egypt,Wheat,2008,65031,51.0,9527.0,21.74,3
8330,Egypt,Wheat,2008,65031,51.0,9527.0,22.64,3
8331,Egypt,Maize,2009,78184,51.0,9013.0,21.67,3
8332,Egypt,Maize,2009,78184,51.0,9013.0,22.63,3
8333,Egypt,Potatoes,2009,264241,51.0,9013.0,21.67,3
8334,Egypt,Potatoes,2009,264241,51.0,9013.0,22.63,3
8335,Egypt,"Rice, paddy",2009,95930,51.0,9013.0,21.67,3
8336,Egypt,"Rice, paddy",2009,95930,51.0,9013.0,22.63,3
8337,Egypt,Sorghum,2009,55287,51.0,9013.0,21.67,3
8338,Egypt,Sorghum,2009,55287,51.0,9013.0,22.63,3
8339,Egypt,Soybeans,2009,31252,51.0,9013.0,21.67,3
8340,Egypt,Soybeans,2009,31252,51.0,9013.0,22.63,3
8341,Egypt,Sweet potatoes,2009,285425,51.0,9013.0,21.67,3
8342,Egypt,Sweet potatoes,2009,285425,51.0,9013.0,22.63,3
8343,Egypt,Wheat,2009,63829,51.0,9013.0,21.67,3
8344,Egypt,Wheat,2009,63829,51.0,9013.0,22.63,3
8345,Egypt,Maize,2010,72700,51.0,11590.0,22.46,3
8346,Egypt,Maize,2010,72700,51.0,11590.0,23.72,3
8347,Egypt,Potatoes,2010,259211,51.0,11590.0,22.46,3
8348,Egypt,Potatoes,2010,259211,51.0,11590.0,23.72,3
8349,Egypt,"Rice, paddy",2010,94217,51.0,11590.0,22.46,3
8350,Egypt,"Rice, paddy",2010,94217,51.0,11590.0,23.72,3
8351,Egypt,Sorghum,2010,50060,51.0,11590.0,22.46,3
8352,Egypt,Sorghum,2010,50060,51.0,11590.0,23.72,3
8353,Egypt,Soybeans,2010,28453,51.0,11590.0,22.46,3
8354,Egypt,Soybeans,2010,28453,51.0,11590.0,23.72,3
8355,Egypt,Sweet potatoes,2010,306078,51.0,11590.0,22.46,3
8356,Egypt,Sweet potatoes,2010,306078,51.0,11590.0,23.72,3
8357,Egypt,Wheat,2010,55741,51.0,11590.0,22.46,3
8358,Egypt,Wheat,2010,55741,51.0,11590.0,23.72,3
8359,Egypt,Maize,2011,77409,51.0,12945.0,21.18,3
8360,Egypt,Maize,2011,77409,51.0,12945.0,21.99,3
8361,Egypt,Potatoes,2011,264311,51.0,12945.0,21.18,3
8362,Egypt,Potatoes,2011,264311,51.0,12945.0,21.99,3
8363,Egypt,"Rice, paddy",2011,95670,51.0,12945.0,21.18,3
8364,Egypt,"Rice, paddy",2011,95670,51.0,12945.0,21.99,3
8365,Egypt,Sorghum,2011,53457,51.0,12945.0,21.18,3
8366,Egypt,Sorghum,2011,53457,51.0,12945.0,21.99,3
8367,Egypt,Soybeans,2011,31195,51.0,12945.0,21.18,3
8368,Egypt,Soybeans,2011,31195,51.0,12945.0,21.99,3
8369,Egypt,Sweet potatoes,2011,318249,51.0,12945.0,21.18,3
8370,Egypt,Sweet potatoes,2011,318249,51.0,12945.0,21.99,3
8371,Egypt,Wheat,2011,65428,51.0,12945.0,21.18,3
8372,Egypt,Wheat,2011,65428,51.0,12945.0,21.99,3
8373,Egypt,Maize,2012,77723,51.0,13991.0,21.55,3
8374,Egypt,Maize,2012,77723,51.0,13991.0,22.48,3
8375,Egypt,Potatoes,2012,268531,51.0,13991.0,21.55,3
8376,Egypt,Potatoes,2012,268531,51.0,13991.0,22.48,3
8377,Egypt,"Rice, paddy",2012,95296,51.0,13991.0,21.55,3
8378,Egypt,"Rice, paddy",2012,95296,51.0,13991.0,22.48,3
8379,Egypt,Sorghum,2012,53034,51.0,13991.0,21.55,3
8380,Egypt,Sorghum,2012,53034,51.0,13991.0,22.48,3
8381,Egypt,Soybeans,2012,36186,51.0,13991.0,21.55,3
8382,Egypt,Soybeans,2012,36186,51.0,13991.0,22.48,3
8383,Egypt,Sweet potatoes,2012,323485,51.0,13991.0,21.55,3
8384,Egypt,Sweet potatoes,2012,323485,51.0,13991.0,22.48,3
8385,Egypt,Wheat,2012,65823,51.0,13991.0,21.55,3
8386,Egypt,Wheat,2012,65823,51.0,13991.0,22.48,3
8387,Egypt,Maize,2013,77223,51.0,13653.0,21.44,3
8388,Egypt,Maize,2013,77223,51.0,13653.0,22.91,3
8389,Egypt,Potatoes,2013,266276,51.0,13653.0,21.44,3
8390,Egypt,Potatoes,2013,266276,51.0,13653.0,22.91,3
8391,Egypt,"Rice, paddy",2013,95865,51.0,13653.0,21.44,3
8392,Egypt,"Rice, paddy",2013,95865,51.0,13653.0,22.91,3
8393,Egypt,Sorghum,2013,53777,51.0,13653.0,21.44,3
8394,Egypt,Sorghum,2013,53777,51.0,13653.0,22.91,3
8395,Egypt,Soybeans,2013,34767,51.0,13653.0,21.44,3
8396,Egypt,Soybeans,2013,34767,51.0,13653.0,22.91,3
8397,Egypt,Sweet potatoes,2013,336781,51.0,13653.0,21.44,3
8398,Egypt,Sweet potatoes,2013,336781,51.0,13653.0,22.91,3
8399,Egypt,Wheat,2013,66682,51.0,13653.0,21.44,3
8400,Egypt,Wheat,2013,66682,51.0,13653.0,22.91,3
8401,El Salvador,Cassava,1990,158889,1784.0,2524.0,26.06,0
8402,El Salvador,Maize,1990,21383,1784.0,2524.0,26.06,0
8403,El Salvador,Plantains and others,1990,111714,1784.0,2524.0,26.06,0
8404,El Salvador,Potatoes,1990,140000,1784.0,2524.0,26.06,0
8405,El Salvador,"Rice, paddy",1990,43271,1784.0,2524.0,26.06,0
8406,El Salvador,Sorghum,1990,12423,1784.0,2524.0,26.06,0
8407,El Salvador,Soybeans,1990,20000,1784.0,2524.0,26.06,0
8408,El Salvador,Sweet potatoes,1990,64286,1784.0,2524.0,26.06,0
8409,El Salvador,Cassava,1991,152762,1784.0,4096.0,26.08,0
8410,El Salvador,Maize,1991,16448,1784.0,4096.0,26.08,0
8411,El Salvador,Plantains and others,1991,111786,1784.0,4096.0,26.08,0
8412,El Salvador,Potatoes,1991,144231,1784.0,4096.0,26.08,0
8413,El Salvador,"Rice, paddy",1991,37669,1784.0,4096.0,26.08,0
8414,El Salvador,Sorghum,1991,13228,1784.0,4096.0,26.08,0
8415,El Salvador,Soybeans,1991,20000,1784.0,4096.0,26.08,0
8416,El Salvador,Sweet potatoes,1991,62941,1784.0,4096.0,26.08,0
8417,El Salvador,Cassava,1992,172692,1784.0,3940.77,26.22,0
8418,El Salvador,Maize,1992,21989,1784.0,3940.77,26.22,0
8419,El Salvador,Plantains and others,1992,109740,1784.0,3940.77,26.22,0
8420,El Salvador,Potatoes,1992,144444,1784.0,3940.77,26.22,0
8421,El Salvador,"Rice, paddy",1992,43561,1784.0,3940.77,26.22,0
8422,El Salvador,Sorghum,1992,14383,1784.0,3940.77,26.22,0
8423,El Salvador,Soybeans,1992,26857,1784.0,3940.77,26.22,0
8424,El Salvador,Sweet potatoes,1992,61333,1784.0,3940.77,26.22,0
8425,El Salvador,Cassava,1993,200000,1784.0,3785.54,26.12,0
8426,El Salvador,Maize,1993,20482,1784.0,3785.54,26.12,0
8427,El Salvador,Plantains and others,1993,106557,1784.0,3785.54,26.12,0
8428,El Salvador,Potatoes,1993,141509,1784.0,3785.54,26.12,0
8429,El Salvador,"Rice, paddy",1993,47076,1784.0,3785.54,26.12,0
8430,El Salvador,Sorghum,1993,15254,1784.0,3785.54,26.12,0
8431,El Salvador,Soybeans,1993,27143,1784.0,3785.54,26.12,0
8432,El Salvador,Sweet potatoes,1993,64000,1784.0,3785.54,26.12,0
8433,El Salvador,Cassava,1994,201298,1784.0,3630.31,26.33,0
8434,El Salvador,Maize,1994,15245,1784.0,3630.31,26.33,0
8435,El Salvador,Plantains and others,1994,97402,1784.0,3630.31,26.33,0
8436,El Salvador,Potatoes,1994,140741,1784.0,3630.31,26.33,0
8437,El Salvador,"Rice, paddy",1994,43353,1784.0,3630.31,26.33,0
8438,El Salvador,Sorghum,1994,14961,1784.0,3630.31,26.33,0
8439,El Salvador,Soybeans,1994,25000,1784.0,3630.31,26.33,0
8440,El Salvador,Sweet potatoes,1994,61250,1784.0,3630.31,26.33,0
8441,El Salvador,Cassava,1995,160232,1784.0,3475.08,26.05,0
8442,El Salvador,Maize,1995,21972,1784.0,3475.08,26.05,0
8443,El Salvador,Plantains and others,1995,119791,1784.0,3475.08,26.05,0
8444,El Salvador,Potatoes,1995,140000,1784.0,3475.08,26.05,0
8445,El Salvador,"Rice, paddy",1995,53291,1784.0,3475.08,26.05,0
8446,El Salvador,Sorghum,1995,14970,1784.0,3475.08,26.05,0
8447,El Salvador,Soybeans,1995,23333,1784.0,3475.08,26.05,0
8448,El Salvador,Sweet potatoes,1995,62500,1784.0,3475.08,26.05,0
8449,El Salvador,Cassava,1996,158831,1784.0,3319.85,25.77,0
8450,El Salvador,Maize,1996,22572,1784.0,3319.85,25.77,0
8451,El Salvador,Plantains and others,1996,64137,1784.0,3319.85,25.77,0
8452,El Salvador,Potatoes,1996,157368,1784.0,3319.85,25.77,0
8453,El Salvador,"Rice, paddy",1996,51627,1784.0,3319.85,25.77,0
8454,El Salvador,Sorghum,1996,15242,1784.0,3319.85,25.77,0
8455,El Salvador,Soybeans,1996,23333,1784.0,3319.85,25.77,0
8456,El Salvador,Sweet potatoes,1996,62845,1784.0,3319.85,25.77,0
8457,El Salvador,Cassava,1997,131429,1784.0,3164.62,26.48,0
8458,El Salvador,Maize,1997,16582,1784.0,3164.62,26.48,0
8459,El Salvador,Plantains and others,1997,126495,1784.0,3164.62,26.48,0
8460,El Salvador,Potatoes,1997,139286,1784.0,3164.62,26.48,0
8461,El Salvador,"Rice, paddy",1997,44419,1784.0,3164.62,26.48,0
8462,El Salvador,Sorghum,1997,16050,1784.0,3164.62,26.48,0
8463,El Salvador,Soybeans,1997,24444,1784.0,3164.62,26.48,0
8464,El Salvador,Sweet potatoes,1997,62976,1784.0,3164.62,26.48,0
8465,El Salvador,Cassava,1998,131429,1784.0,3009.39,26.48,0
8466,El Salvador,Maize,1998,19062,1784.0,3009.39,26.48,0
8467,El Salvador,Plantains and others,1998,147857,1784.0,3009.39,26.48,0
8468,El Salvador,Potatoes,1998,215536,1784.0,3009.39,26.48,0
8469,El Salvador,"Rice, paddy",1998,49760,1784.0,3009.39,26.48,0
8470,El Salvador,Sorghum,1998,15421,1784.0,3009.39,26.48,0
8471,El Salvador,Soybeans,1998,24000,1784.0,3009.39,26.48,0
8472,El Salvador,Sweet potatoes,1998,64706,1784.0,3009.39,26.48,0
8473,El Salvador,Cassava,1999,124202,1784.0,2854.16,25.67,0
8474,El Salvador,Maize,1999,25047,1784.0,2854.16,25.67,0
8475,El Salvador,Plantains and others,1999,134056,1784.0,2854.16,25.67,0
8476,El Salvador,Potatoes,1999,210286,1784.0,2854.16,25.67,0
8477,El Salvador,"Rice, paddy",1999,52531,1784.0,2854.16,25.67,0
8478,El Salvador,Sorghum,1999,13111,1784.0,2854.16,25.67,0
8479,El Salvador,Soybeans,1999,24000,1784.0,2854.16,25.67,0
8480,El Salvador,Sweet potatoes,1999,63112,1784.0,2854.16,25.67,0
8481,El Salvador,Cassava,2000,123479,1784.0,2698.93,25.78,0
8482,El Salvador,Maize,2000,22475,1784.0,2698.93,25.78,0
8483,El Salvador,Plantains and others,2000,312986,1784.0,2698.93,25.78,0
8484,El Salvador,Potatoes,2000,231200,1784.0,2698.93,25.78,0
8485,El Salvador,"Rice, paddy",2000,57884,1784.0,2698.93,25.78,0
8486,El Salvador,Sorghum,2000,15855,1784.0,2698.93,25.78,0
8487,El Salvador,Soybeans,2000,22727,1784.0,2698.93,25.78,0
8488,El Salvador,Sweet potatoes,2000,63105,1784.0,2698.93,25.78,0
8489,El Salvador,Cassava,2001,124794,1784.0,2543.7,25.92,0
8490,El Salvador,Maize,2001,19431,1784.0,2543.7,25.92,0
8491,El Salvador,Plantains and others,2001,311689,1784.0,2543.7,25.92,0
8492,El Salvador,Potatoes,2001,229878,1784.0,2543.7,25.92,0
8493,El Salvador,"Rice, paddy",2001,60284,1784.0,2543.7,25.92,0
8494,El Salvador,Sorghum,2001,15445,1784.0,2543.7,25.92,0
8495,El Salvador,Soybeans,2001,22241,1784.0,2543.7,25.92,0
8496,El Salvador,Sweet potatoes,2001,62931,1784.0,2543.7,25.92,0
8497,El Salvador,Cassava,2002,128120,1784.0,2388.47,26.12,0
8498,El Salvador,Maize,2002,26041,1784.0,2388.47,26.12,0
8499,El Salvador,Plantains and others,2002,311690,1784.0,2388.47,26.12,0
8500,El Salvador,Potatoes,2002,236013,1784.0,2388.47,26.12,0
8501,El Salvador,"Rice, paddy",2002,59384,1784.0,2388.47,26.12,0
8502,El Salvador,Sorghum,2002,18428,1784.0,2388.47,26.12,0
8503,El Salvador,Soybeans,2002,21732,1784.0,2388.47,26.12,0
8504,El Salvador,Sweet potatoes,2002,62852,1784.0,2388.47,26.12,0
8505,El Salvador,Cassava,2004,100819,1784.0,2078.01,26.2,0
8506,El Salvador,Maize,2004,27641,1784.0,2078.01,26.2,0
8507,El Salvador,Plantains and others,2004,312202,1784.0,2078.01,26.2,0
8508,El Salvador,Potatoes,2004,288786,1784.0,2078.01,26.2,0
8509,El Salvador,"Rice, paddy",2004,66430,1784.0,2078.01,26.2,0
8510,El Salvador,Sorghum,2004,15999,1784.0,2078.01,26.2,0
8511,El Salvador,Soybeans,2004,20409,1784.0,2078.01,26.2,0
8512,El Salvador,Sweet potatoes,2004,62585,1784.0,2078.01,26.2,0
8513,El Salvador,Cassava,2005,125043,1784.0,1922.78,26.07,0
8514,El Salvador,Maize,2005,29434,1784.0,1922.78,26.07,0
8515,El Salvador,Plantains and others,2005,312125,1784.0,1922.78,26.07,0
8516,El Salvador,Potatoes,2005,221220,1784.0,1922.78,26.07,0
8517,El Salvador,"Rice, paddy",2005,72118,1784.0,1922.78,26.07,0
8518,El Salvador,Sorghum,2005,15859,1784.0,1922.78,26.07,0
8519,El Salvador,Soybeans,2005,20768,1784.0,1922.78,26.07,0
8520,El Salvador,Sweet potatoes,2005,62409,1784.0,1922.78,26.07,0
8521,El Salvador,Cassava,2006,125016,1784.0,2265.72,26.14,0
8522,El Salvador,Maize,2006,30794,1784.0,2265.72,26.14,0
8523,El Salvador,Plantains and others,2006,311678,1784.0,2265.72,26.14,0
8524,El Salvador,Potatoes,2006,220517,1784.0,2265.72,26.14,0
8525,El Salvador,"Rice, paddy",2006,73941,1784.0,2265.72,26.14,0
8526,El Salvador,Sorghum,2006,18397,1784.0,2265.72,26.14,0
8527,El Salvador,Soybeans,2006,20383,1784.0,2265.72,26.14,0
8528,El Salvador,Sweet potatoes,2006,62251,1784.0,2265.72,26.14,0
8529,El Salvador,Cassava,2007,128870,1784.0,1940.78,26.02,0
8530,El Salvador,Maize,2007,29107,1784.0,1940.78,26.02,0
8531,El Salvador,Plantains and others,2007,311711,1784.0,1940.78,26.02,0
8532,El Salvador,Potatoes,2007,218481,1784.0,1940.78,26.02,0
8533,El Salvador,"Rice, paddy",2007,74651,1784.0,1940.78,26.02,0
8534,El Salvador,Sorghum,2007,15307,1784.0,1940.78,26.02,0
8535,El Salvador,Soybeans,2007,19348,1784.0,1940.78,26.02,0
8536,El Salvador,Sweet potatoes,2007,63889,1784.0,1940.78,26.02,0
8537,El Salvador,Cassava,2008,128900,1784.0,3899.48,25.71,0
8538,El Salvador,Maize,2008,33895,1784.0,3899.48,25.71,0
8539,El Salvador,Plantains and others,2008,311771,1784.0,3899.48,25.71,0
8540,El Salvador,Potatoes,2008,218555,1784.0,3899.48,25.71,0
8541,El Salvador,"Rice, paddy",2008,79373,1784.0,3899.48,25.71,0
8542,El Salvador,Sorghum,2008,13899,1784.0,3899.48,25.71,0
8543,El Salvador,Soybeans,2008,19279,1784.0,3899.48,25.71,0
8544,El Salvador,Sweet potatoes,2008,61614,1784.0,3899.48,25.71,0
8545,El Salvador,Cassava,2009,125022,1784.0,3333.88,26.21,0
8546,El Salvador,Maize,2009,30041,1784.0,3333.88,26.21,0
8547,El Salvador,Plantains and others,2009,312073,1784.0,3333.88,26.21,0
8548,El Salvador,Potatoes,2009,252417,1784.0,3333.88,26.21,0
8549,El Salvador,"Rice, paddy",2009,69016,1784.0,3333.88,26.21,0
8550,El Salvador,Sorghum,2009,17133,1784.0,3333.88,26.21,0
8551,El Salvador,Soybeans,2009,19172,1784.0,3333.88,26.21,0
8552,El Salvador,Sweet potatoes,2009,61191,1784.0,3333.88,26.21,0
8553,El Salvador,Cassava,2010,124843,1784.0,3598.59,25.96,0
8554,El Salvador,Maize,2010,30253,1784.0,3598.59,25.96,0
8555,El Salvador,Plantains and others,2010,221778,1784.0,3598.59,25.96,0
8556,El Salvador,Potatoes,2010,252796,1784.0,3598.59,25.96,0
8557,El Salvador,"Rice, paddy",2010,70136,1784.0,3598.59,25.96,0
8558,El Salvador,Sorghum,2010,17201,1784.0,3598.59,25.96,0
8559,El Salvador,Soybeans,2010,18000,1784.0,3598.59,25.96,0
8560,El Salvador,Sweet potatoes,2010,60767,1784.0,3598.59,25.96,0
8561,El Salvador,Cassava,2011,145719,1784.0,3231.13,25.95,0
8562,El Salvador,Maize,2011,28181,1784.0,3231.13,25.95,0
8563,El Salvador,Plantains and others,2011,111171,1784.0,3231.13,25.95,0
8564,El Salvador,Potatoes,2011,196316,1784.0,3231.13,25.95,0
8565,El Salvador,"Rice, paddy",2011,54783,1784.0,3231.13,25.95,0
8566,El Salvador,Sorghum,2011,14534,1784.0,3231.13,25.95,0
8567,El Salvador,Soybeans,2011,19222,1784.0,3231.13,25.95,0
8568,El Salvador,Sweet potatoes,2011,60343,1784.0,3231.13,25.95,0
8569,El Salvador,Cassava,2012,115775,1784.0,2595.16,26.04,0
8570,El Salvador,Maize,2012,32580,1784.0,2595.16,26.04,0
8571,El Salvador,Plantains and others,2012,143831,1784.0,2595.16,26.04,0
8572,El Salvador,Potatoes,2012,295706,1784.0,2595.16,26.04,0
8573,El Salvador,"Rice, paddy",2012,63968,1784.0,2595.16,26.04,0
8574,El Salvador,Sorghum,2012,13204,1784.0,2595.16,26.04,0
8575,El Salvador,Soybeans,2012,19231,1784.0,2595.16,26.04,0
8576,El Salvador,Sweet potatoes,2012,58333,1784.0,2595.16,26.04,0
8577,El Salvador,Cassava,2013,154928,1784.0,6005.08,26.36,0
8578,El Salvador,Maize,2013,29461,1784.0,6005.08,26.36,0
8579,El Salvador,Plantains and others,2013,153680,1784.0,6005.08,26.36,0
8581,El Salvador,"Rice, paddy",2013,61615,1784.0,6005.08,26.36,0
8582,El Salvador,Sorghum,2013,16633,1784.0,6005.08,26.36,0
8583,El Salvador,Soybeans,2013,19231,1784.0,6005.08,26.36,0
8584,El Salvador,Sweet potatoes,2013,58333,1784.0,6005.08,26.36,0
8585,Eritrea,Maize,1993,2308,383.0,4.44,24.09,0
8586,Eritrea,Potatoes,1993,82000,383.0,4.44,24.09,0
8587,Eritrea,Sorghum,1993,3197,383.0,4.44,24.09,0
8588,Eritrea,Wheat,1993,2038,383.0,4.44,24.09,0
8589,Eritrea,Maize,1994,7689,383.0,4.44,24.13,0
8590,Eritrea,Potatoes,1994,80659,383.0,4.44,24.13,0
8591,Eritrea,Sorghum,1994,9028,383.0,4.44,24.13,0
8592,Eritrea,Wheat,1994,7449,383.0,4.44,24.13,0
8593,Eritrea,Maize,1995,3366,383.0,4.44,24.37,0
8594,Eritrea,Potatoes,1995,79816,383.0,4.44,24.37,0
8595,Eritrea,Sorghum,1995,4820,383.0,4.44,24.37,0
8596,Eritrea,Wheat,1995,5124,383.0,4.44,24.37,0
8597,Eritrea,Maize,1996,3974,383.0,4.44,24.36,0
8598,Eritrea,Potatoes,1996,79592,383.0,4.44,24.36,0
8599,Eritrea,Sorghum,1996,2463,383.0,4.44,24.36,0
8600,Eritrea,Wheat,1996,3665,383.0,4.44,24.36,0
8601,Eritrea,Maize,1997,2495,383.0,30.92,24.32,0
8602,Eritrea,Potatoes,1997,80769,383.0,30.92,24.32,0
8603,Eritrea,Sorghum,1997,2850,383.0,30.92,24.32,0
8604,Eritrea,Wheat,1997,3434,383.0,30.92,24.32,0
8605,Eritrea,Maize,1998,7532,383.0,19.61,24.78,0
8606,Eritrea,Potatoes,1998,83333,383.0,19.61,24.78,0
8607,Eritrea,Sorghum,1998,11420,383.0,19.61,24.78,0
8608,Eritrea,Wheat,1998,9552,383.0,19.61,24.78,0
8609,Eritrea,Maize,1999,7920,383.0,22.28,24.68,0
8610,Eritrea,Potatoes,1999,80000,383.0,22.28,24.68,0
8611,Eritrea,Sorghum,1999,8766,383.0,22.28,24.68,0
8612,Eritrea,Wheat,1999,7700,383.0,22.28,24.68,0
8613,Eritrea,Maize,2000,2358,383.0,24.96,24.76,0
8614,Eritrea,Potatoes,2000,70012,383.0,24.96,24.76,0
8615,Eritrea,Sorghum,2000,4118,383.0,24.96,24.76,0
8616,Eritrea,Wheat,2000,5943,383.0,24.96,24.76,0
8617,Eritrea,Maize,2001,7851,383.0,27.63,24.61,0
8618,Eritrea,Potatoes,2001,58050,383.0,27.63,24.61,0
8619,Eritrea,Sorghum,2001,4750,383.0,27.63,24.61,0
8620,Eritrea,Wheat,2001,11658,383.0,27.63,24.61,1
8621,Eritrea,Maize,2002,2076,383.0,27.63,24.86,0
8622,Eritrea,Potatoes,2002,61120,383.0,27.63,24.86,0
8623,Eritrea,Sorghum,2002,1562,383.0,27.63,24.86,0
8624,Eritrea,Wheat,2002,1706,383.0,27.63,24.86,1
8625,Eritrea,Maize,2004,2409,383.0,27.63,24.79,1
8626,Eritrea,Potatoes,2004,64000,383.0,27.63,24.79,1
8627,Eritrea,Sorghum,2004,2680,383.0,27.63,24.79,1
8628,Eritrea,Wheat,2004,2980,383.0,27.63,24.79,1
8629,Eritrea,Maize,2005,4906,383.0,27.63,24.85,1
8630,Eritrea,Potatoes,2005,79311,383.0,27.63,24.85,1
8631,Eritrea,Sorghum,2005,7907,383.0,27.63,24.85,1
8632,Eritrea,Wheat,2005,11565,383.0,27.63,24.85,1
8633,Eritrea,Maize,2006,9755,383.0,27.63,24.7,1
8634,Eritrea,Potatoes,2006,78493,383.0,27.63,24.7,1
8635,Eritrea,Sorghum,2006,7928,383.0,27.63,24.7,1
8636,Eritrea,Wheat,2006,11604,383.0,27.63,24.7,1
